failure;7;DISCONNECTED
failure;7;DISCONNECTED
failure;7;DISCONNECTED
failure;8;PARENT_LINK_BAD
failure;8;PARENT_LINK_BAD
failure;8;PARENT_LINK_BAD
failure;9;PARENT_INSTABLE
failure;9;PARENT_LINK_BAD
failure;9;PARENT_INSTABLE
failure;9;PARENT_LINK_BAD
